file_path,commit_sha,author,date_utc,commit_html_url,week_start,week_index
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,1d91999332432d5bb85facfb184fa5b525a8667c,stealthcopter,2017-03-29 11:18:37+00:00,https://github.com/scottyab/rootbeer/commit/1d91999332432d5bb85facfb184fa5b525a8667c,2017-03-28,92
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,2920f344669151ddcc7ef624d1c1ecc0ad878ba5,stealthcopter,2015-06-30 14:36:54+00:00,https://github.com/scottyab/rootbeer/commit/2920f344669151ddcc7ef624d1c1ecc0ad878ba5,2015-06-30,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,e9511c315e1ea80769b734483a5e64e133c5a2ee,stealthcopter,2015-06-30 14:14:02+00:00,https://github.com/scottyab/rootbeer/commit/e9511c315e1ea80769b734483a5e64e133c5a2ee,2015-06-30,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,13187afc81827b88c2996dd900a45ccb0eef6132,stealthcopter,2015-06-26 15:57:05+00:00,https://github.com/scottyab/rootbeer/commit/13187afc81827b88c2996dd900a45ccb0eef6132,2015-06-23,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeerNative.java,d246945d2575623ca137fcc0a4ef1eb8f3c68fab,scottyab,2015-06-26 15:50:40+00:00,https://github.com/scottyab/rootbeer/commit/d246945d2575623ca137fcc0a4ef1eb8f3c68fab,2015-06-23,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,89cd69abb034c007a4ee8e3be7baae7f7b5de37e,mat,2020-02-07 09:43:09+00:00,https://github.com/scottyab/rootbeer/commit/89cd69abb034c007a4ee8e3be7baae7f7b5de37e,2020-02-04,241
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,72bf1ce12f2408db8bef259d480335eb1ededfeb,stealthcopter,2018-05-11 11:04:52+00:00,https://github.com/scottyab/rootbeer/commit/72bf1ce12f2408db8bef259d480335eb1ededfeb,2018-05-08,150
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,279ab654aeadad80119abf615076b22eb07f2029,stealthcopter,2017-10-31 18:57:32+00:00,https://github.com/scottyab/rootbeer/commit/279ab654aeadad80119abf615076b22eb07f2029,2017-10-31,123
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,0f9c169454010de9080427d645f491867856e376,friederbluemle,2017-08-19 16:20:33+00:00,https://github.com/scottyab/rootbeer/commit/0f9c169454010de9080427d645f491867856e376,2017-08-15,112
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,f2ea0bd158f20de2810f98228aea6c6d061ff282,friederbluemle,2017-05-11 16:41:00+00:00,https://github.com/scottyab/rootbeer/commit/f2ea0bd158f20de2810f98228aea6c6d061ff282,2017-05-09,98
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,55a4c8f28bf53e479a485fb9ba44279144f6526e,stealthcopter,2017-02-15 12:53:36+00:00,https://github.com/scottyab/rootbeer/commit/55a4c8f28bf53e479a485fb9ba44279144f6526e,2017-02-14,86
